Course Code,Course Name,Credit Value,Details,Prerequisites,Corequisites,Exclusion,Recommended Preparation
SLA214H1,Slavic Languages through Creative Writing,,"A course for students of Czech and Slovak, BCS and Russian. Improve your writing skills in a group of different Slavic language learners. Learn simple creative writing in different genres. This course presents a catalogue of different methods and strategies for individual learners at various stages of writing in a foreign language. Complements rather than substitutes for intermediate and advanced levels of the languages taught.","['SLA105Y1', 'SLA107Y1', 'SLA100H1', 'SLA101H1', 'Complicated']","['SLA204Y1', 'SLA257H1', 'SLA277H1', 'SLA220Y1', 'SLA320Y1']",[],[]
SLA215H1,Czech and Slovak Cultures,,"Some of the most important features of Czech and Slovak cultural history are introduced in a survey of the national myths, traditions and cultural trends. (Offered every three years)",[],[],['SLA215Y1'],[]
SLA216H1,Introduction to Polish Culture,,"Major cultural traditions, historical processes, myths, and figures that have shaped and redefined Polish civilization and national identity are problematized and contextualized with the help of works of literature, history, philosophy, political science, music, visual and performing arts. Readings in English (also available in Polish). (Offered in alternate years)",[],[],[],[]
SLA217H1,Cultural History of the South Slavs,,"Works of literature, history, music, and visual arts are examined in order to explore the complex cultural legacy of the Balkans, an area marked by Byzantine, Ottoman, and Austro-Hungarian colonial presence. The course will familiarize students with major cultural traditions, myths, and historical flashpoints. Readings in English.",[],[],"['SLA217Y1', 'SLA227Y1']",[]
SLA218H1,Ukrainian Literature and Culture,,"Starting from the medieval Kyivan Rus' and extending to contemporary Ukraine, the course explores Ukraine's most iconic literary and artistic works and provides insight into the complex historical and cultural legacies and multi-ethnic traditions in Ukrainian lands as they continue to impact contemporary society. Cultural myths critically examined. Literary works aligned with visual arts, film, and media.",[],[],['SLA218Y1'],[]
SLA220Y1,Intermediate Russian,,"Continuation of development of proficiency in speaking, reading, listening and writing. Review the basic and learning of new grammatical and syntactical structures, study of word formation and acquisition of active vocabulary. Reading of classical, contemporary, adapted, and non-adapted literary and mass-media texts. Culture and listening through animation.",['SLA101H1'],[],['SLA210H1'],[]
SLA221H1,Speak Like a Russian,,A course on practical phonetics. Get your Russian sounds right. Improve your intonation. Reduce your foreign accent.,"['SLA100H1', 'SLA101H1']","['SLA220Y1', 'SLA320Y1']",[],[]
SLA222H1,Forging Identities: The Roms of Central and Eastern Europe,,"Both in popular culture and the headlines, Roma (Gypsies) are often depicted as either romantic or negative. Roma and Slavs have interacted for centuries and this course examines the history of that interaction with particular emphasis on linguistic and educational rights. Taught in English, all readings in English.",[],[],[],[]
SLA224H1,Russian-Jewish Writing,,This course explores the writings of Russian authors of Jewish origin. Subjects include: assimilation; identity; the existence or non-existence of Russian – Jewish literature. The works studied may vary from year to year.,[],[],[],[]
SLA225H1,Czech and Slovak Cinema,,"Czech and Slovak cinema of the sixties, generally known as the Czechoslovak New Wave, represents the ways the cinematographers viewed the past, examined the present and escaped into the world of fantasy. In addition, we will examine several theoretical, historical and cultural aspects of national culture and international cinematography.",[],[],[],[]
SLA226H1,Film and Ethics: Polish Cinema,,"The Polish School in cinema, its predecessors and successors, their artistic accomplishments, major theoretical and thematic concerns, and their place on the map of European cinema. Films of Ford, Wajda, Polanski, Konwicki, Borowczyk, Has, Kawalerowicz, Zanussi, Kieslowski, and of the new generation of Polish film makers. Films and discussions in English. (Offered every three years)",[],[],[],[]
SLA227H1,South Slavic Literature,,"A survey of the most significant twentieth-century novels from Croatia, Serbia and Bosnia through a chronological selection of literary texts (poems, plays, novels) from the eighteenth to the twentieth century. The course places South Slavic literary developments within the broader context of European intellectual history as well as Balkan cultural and political life. Taught in English, all readings in English.",[],[],[],[]
SLA228H1,20th Century Ukrainian Fiction in Translation,,"Most influential and daring works in English translation. From modernist sensibilities and avant-garde fervor of the revolutionary era, through socialist realism and dissident writing, to the internationally acclaimed experimental prose of contemporary Ukraine. Authors include Kotsiubynsky, Vynnychenko, Pidmohylny, Khvyliovy, Andrukhovych, Zabuzhko, and Zhadan.",[],[],[],[]
